2026-06-06 17:41:54,905 | INFO | PokemonAgent | Starting Pokémon Red Autonomous Agent
2026-06-06 22:48:50,588 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 22:48:51,395 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.DIALOGUE
2026-06-06 22:48:51,395 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 22:48:53,273 | INFO | agent.phase_manager | [RAM] map=26  pos=(3,6)  battle=0  party=0
2026-06-06 22:48:53,273 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.DIALOGUE
2026-06-06 22:48:53,273 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 22:48:54,105 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.DIALOGUE
2026-06-06 22:48:54,105 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 22:48:55,018 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.DIALOGUE
2026-06-06 22:48:55,018 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 22:48:55,787 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.DIALOGUE
2026-06-06 22:48:55,788 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 22:48:56,506 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.DIALOGUE
2026-06-06 22:48:56,507 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 22:48:57,504 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.DIALOGUE
2026-06-06 22:48:57,504 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 22:48:58,317 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.DIALOGUE
2026-06-06 22:48:58,317 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 22:48:59,218 | INFO | agent.phase_manager | PHASE TRANSITION: GamePhase.DIALOGUE -> GamePhase.NAME_SELECTION
2026-06-06 22:48:59,225 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 22:48:59,225 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 22:49:00,014 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 22:49:00,014 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 22:49:00,804 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 22:49:00,804 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 22:49:01,506 | INFO | agent.phase_manager | [RAM] map=26  pos=(3,6)  battle=0  party=0
2026-06-06 22:49:01,540 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 22:49:01,540 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 22:49:02,653 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 22:49:02,653 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 22:49:03,553 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 22:49:03,554 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 22:49:04,946 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 22:49:04,947 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 22:49:05,949 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 22:49:05,949 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 22:49:07,003 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 22:49:07,003 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 22:49:07,817 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 22:49:07,818 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 22:49:08,565 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 22:49:08,565 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 22:49:09,428 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 22:49:09,428 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 22:49:10,245 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 22:49:10,245 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 22:49:11,116 | INFO | agent.phase_manager | [RAM] map=26  pos=(3,6)  battle=0  party=0
2026-06-06 22:49:11,116 | INFO | agent.phase_manager | PHASE TRANSITION: GamePhase.NAME_SELECTION -> GamePhase.DIALOGUE
2026-06-06 22:49:11,127 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.DIALOGUE
2026-06-06 22:49:11,127 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 22:49:12,031 | INFO | agent.phase_manager | PHASE TRANSITION: GamePhase.DIALOGUE -> GamePhase.NAME_SELECTION
2026-06-06 22:49:12,035 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 22:49:12,035 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 22:49:13,100 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 22:49:13,100 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 22:49:14,124 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 22:49:14,124 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 22:49:14,874 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 22:49:14,874 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 22:49:15,745 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 22:49:15,745 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 22:49:16,504 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 22:49:16,505 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 22:49:17,435 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 22:49:17,435 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 22:49:18,550 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 22:49:18,550 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 22:49:19,354 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 22:49:19,354 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 22:49:20,103 | INFO | agent.phase_manager | [RAM] map=26  pos=(3,6)  battle=0  party=0
2026-06-06 22:49:20,103 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 22:49:20,103 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 22:49:20,791 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 22:49:20,791 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 22:49:21,484 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 22:49:21,484 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 22:49:22,178 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 22:49:22,178 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 22:49:22,938 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 22:49:22,939 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 22:49:23,664 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 22:49:23,664 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 22:49:24,430 | INFO | agent.phase_manager | PHASE TRANSITION: GamePhase.NAME_SELECTION -> GamePhase.OVERWORLD
2026-06-06 22:49:24,471 | INFO | agent.phase_manager | [RAM] map=26  pos=(3,6)  battle=0  party=0
2026-06-06 22:49:24,471 | INFO | agent.overworld_agent | OverworldAgent planning...
2026-06-06 22:49:36,987 | INFO | httpx | HTTP Request: POST http://localhost:1234/v1/chat/completions "HTTP/1.1 200 OK"
2026-06-06 22:49:42,592 | INFO | httpx | HTTP Request: POST http://localhost:1234/v1/chat/completions "HTTP/1.1 200 OK"
2026-06-06 22:49:42,596 | ERROR | agent.planner | No JSON found in LLM output. Raw response: I need to explore the map. Starting at position (3, 6), I should move right and up to find a Gym or town to begin my exploration. Let me navigate toward a known location like "pallet_town" or look around for Gyms.
2026-06-06 22:49:42,596 | INFO | agent.phase_manager | OVERWORLD ACTION: explore
2026-06-06 22:49:43,192 | INFO | agent.phase_manager | [RAM] map=26  pos=(1,6)  battle=0  party=0
2026-06-06 22:49:43,192 | INFO | agent.overworld_agent | OverworldAgent planning...
2026-06-06 22:49:46,357 | INFO | httpx | HTTP Request: POST http://localhost:1234/v1/chat/completions "HTTP/1.1 200 OK"
2026-06-06 22:49:52,454 | INFO | httpx | HTTP Request: POST http://localhost:1234/v1/chat/completions "HTTP/1.1 200 OK"
2026-06-06 22:49:52,458 | ERROR | agent.planner | No JSON found in LLM output. Raw response: I need to explore the map. Starting at position (1, 6), I should move right and up to find a Gym or town to begin my exploration. Let me navigate toward a known location like "pallet_town" or look around for Gyms.
2026-06-06 22:49:52,458 | INFO | agent.phase_manager | OVERWORLD ACTION: explore
2026-06-06 22:49:53,120 | INFO | agent.phase_manager | [RAM] map=26  pos=(1,7)  battle=0  party=0
2026-06-06 22:49:53,120 | INFO | agent.overworld_agent | OverworldAgent planning...
2026-06-06 22:49:56,341 | INFO | httpx | HTTP Request: POST http://localhost:1234/v1/chat/completions "HTTP/1.1 200 OK"
2026-06-06 22:50:02,414 | INFO | httpx | HTTP Request: POST http://localhost:1234/v1/chat/completions "HTTP/1.1 200 OK"
2026-06-06 22:50:02,418 | ERROR | agent.planner | No JSON found in LLM output. Raw response: I need to explore the map. Starting at position (1, 7), I should move right and up to find a Gym or town to begin my exploration. Let me navigate toward a known location like "pallet_town" or look around for Gyms.
2026-06-06 22:50:02,418 | INFO | agent.phase_manager | OVERWORLD ACTION: explore
2026-06-06 22:50:03,663 | INFO | agent.phase_manager | [RAM] map=26  pos=(1,2)  battle=0  party=0
2026-06-06 22:50:03,663 | INFO | agent.overworld_agent | OverworldAgent planning...
2026-06-06 22:50:06,819 | INFO | httpx | HTTP Request: POST http://localhost:1234/v1/chat/completions "HTTP/1.1 200 OK"
2026-06-06 22:50:10,094 | INFO | httpx | HTTP Request: POST http://localhost:1234/v1/chat/completions "HTTP/1.1 200 OK"
2026-06-06 22:50:13,978 | INFO | httpx | HTTP Request: POST http://localhost:1234/v1/chat/completions "HTTP/1.1 200 OK"
2026-06-06 22:50:22,911 | INFO | httpx | HTTP Request: POST http://localhost:1234/v1/chat/completions "HTTP/1.1 200 OK"
2026-06-06 22:50:22,913 | INFO | agent.planner | 
[LLM THINKING]
Reasoning: Starting at position (1, 2), I need to move right and down to explore the area around Pallet Town or nearby areas where Gym badges are located. The previous movement attempts were successful in moving right. Continuing this direction should reveal a town or gym entrance.
Decision: explore

2026-06-06 22:50:22,913 | INFO | agent.phase_manager | OVERWORLD ACTION: explore
2026-06-06 22:50:22,913 | WARNING | emulator.controls | InputManager: left blocked by cooldown (frame=49, last=46, required=15)
2026-06-06 22:50:23,053 | INFO | agent.phase_manager | [RAM] map=26  pos=(7,2)  battle=0  party=0
2026-06-06 22:50:23,063 | INFO | agent.phase_manager | [RAM] map=26  pos=(7,2)  battle=0  party=0
2026-06-06 22:50:23,064 | INFO | agent.overworld_agent | OverworldAgent planning...
2026-06-06 22:50:35,143 | INFO | httpx | HTTP Request: POST http://localhost:1234/v1/chat/completions "HTTP/1.1 200 OK"
2026-06-06 22:50:35,144 | WARNING | emulator.controls | InputManager: right blocked by cooldown (frame=50, last=49, required=15)
2026-06-06 22:50:37,902 | INFO | httpx | HTTP Request: POST http://localhost:1234/v1/chat/completions "HTTP/1.1 200 OK"
2026-06-06 22:50:37,903 | WARNING | emulator.controls | InputManager: right blocked by cooldown (frame=50, last=49, required=15)
2026-06-06 22:50:40,807 | INFO | httpx | HTTP Request: POST http://localhost:1234/v1/chat/completions "HTTP/1.1 200 OK"
2026-06-06 22:50:40,809 | WARNING | emulator.controls | InputManager: right blocked by cooldown (frame=50, last=49, required=15)
2026-06-06 22:59:48,445 | INFO | PokemonAgent | Starting Pokémon Red Autonomous Agent
2026-06-06 22:59:48,446 | INFO | emulator.pyboy_manager | Loading ROM: /home/demy/Documents/GitHub/Pokemon trainer MCP/pokemon_red.gb
2026-06-06 22:59:48,446 | INFO | emulator.pyboy_manager | Initializing PyBoy | window=SDL2
2026-06-06 22:59:48,631 | INFO | emulator.pyboy_manager | PyBoy initialized successfully
2026-06-06 22:59:50,347 | INFO | PokemonAgent | Agent logic thread started
2026-06-06 22:59:50,347 | INFO | PokemonAgent | Main thread now handling emulator window
2026-06-06 22:59:50,363 | INFO | agent.phase_manager | PHASE TRANSITION: None -> GamePhase.TITLE
2026-06-06 22:59:50,394 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.TITLE
2026-06-06 22:59:52,068 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.TITLE
2026-06-06 22:59:53,332 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.TITLE
2026-06-06 22:59:54,557 | INFO | agent.phase_manager | PHASE TRANSITION: GamePhase.TITLE -> GamePhase.DIALOGUE
2026-06-06 22:59:54,564 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.DIALOGUE
2026-06-06 22:59:54,564 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:11:18,674 | INFO | PokemonAgent | Starting Pokémon Red Autonomous Agent
2026-06-06 23:11:18,675 | INFO | emulator.pyboy_manager | Loading ROM: /home/demy/Documents/GitHub/Pokemon trainer MCP/pokemon_red.gb
2026-06-06 23:11:18,675 | INFO | emulator.pyboy_manager | Initializing PyBoy | window=SDL2
2026-06-06 23:11:18,856 | INFO | emulator.pyboy_manager | PyBoy initialized successfully
2026-06-06 23:11:19,734 | INFO | PokemonAgent | Agent logic thread started
2026-06-06 23:11:19,734 | INFO | PokemonAgent | Main thread now handling emulator window
2026-06-06 23:11:19,751 | INFO | agent.phase_manager | PHASE TRANSITION: None -> GamePhase.TITLE
2026-06-06 23:11:19,751 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.TITLE
2026-06-06 23:11:20,932 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.TITLE
2026-06-06 23:11:22,123 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.TITLE
2026-06-06 23:11:23,304 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.TITLE
2026-06-06 23:11:24,491 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.TITLE
2026-06-06 23:11:25,681 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.TITLE
2026-06-06 23:11:26,865 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.TITLE
2026-06-06 23:11:28,050 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.TITLE
2026-06-06 23:11:29,231 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.TITLE
2026-06-06 23:11:30,413 | INFO | agent.phase_manager | [RAM] map=00  pos=(0,0)  battle=0  party=0
2026-06-06 23:11:30,413 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.TITLE
2026-06-06 23:11:31,594 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.TITLE
2026-06-06 23:11:32,776 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.TITLE
2026-06-06 23:11:33,958 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.TITLE
2026-06-06 23:11:35,138 | INFO | agent.phase_manager | PHASE TRANSITION: GamePhase.TITLE -> GamePhase.DIALOGUE
2026-06-06 23:11:35,139 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.DIALOGUE
2026-06-06 23:11:35,139 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:11:35,843 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.DIALOGUE
2026-06-06 23:11:35,843 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:11:36,531 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.DIALOGUE
2026-06-06 23:11:36,532 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:11:37,212 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.DIALOGUE
2026-06-06 23:11:37,213 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:11:37,929 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.DIALOGUE
2026-06-06 23:11:37,929 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:11:38,610 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.DIALOGUE
2026-06-06 23:11:38,610 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:11:39,307 | INFO | agent.phase_manager | [RAM] map=26  pos=(3,6)  battle=0  party=0
2026-06-06 23:11:39,307 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.DIALOGUE
2026-06-06 23:11:39,307 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:11:39,988 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.DIALOGUE
2026-06-06 23:11:39,988 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:11:40,670 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.DIALOGUE
2026-06-06 23:11:40,670 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:11:41,377 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.DIALOGUE
2026-06-06 23:11:41,377 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:11:42,058 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.DIALOGUE
2026-06-06 23:11:42,058 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:11:42,746 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.DIALOGUE
2026-06-06 23:11:42,747 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:11:43,427 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.DIALOGUE
2026-06-06 23:11:43,428 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:11:44,127 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.DIALOGUE
2026-06-06 23:11:44,128 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:11:44,808 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.DIALOGUE
2026-06-06 23:11:44,809 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:11:45,496 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.DIALOGUE
2026-06-06 23:11:45,497 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:11:46,177 | INFO | agent.phase_manager | [RAM] map=26  pos=(3,6)  battle=0  party=0
2026-06-06 23:11:46,178 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.DIALOGUE
2026-06-06 23:11:46,178 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:11:46,864 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.DIALOGUE
2026-06-06 23:11:46,864 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:11:47,545 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.DIALOGUE
2026-06-06 23:11:47,545 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:11:48,247 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.DIALOGUE
2026-06-06 23:11:48,248 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:11:48,928 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.DIALOGUE
2026-06-06 23:11:48,929 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:11:49,628 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.DIALOGUE
2026-06-06 23:11:49,628 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:11:50,309 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.DIALOGUE
2026-06-06 23:11:50,309 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:11:50,995 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.DIALOGUE
2026-06-06 23:11:50,996 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:11:51,676 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.DIALOGUE
2026-06-06 23:11:51,677 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:11:52,362 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.DIALOGUE
2026-06-06 23:11:52,362 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:11:53,045 | INFO | agent.phase_manager | [RAM] map=26  pos=(3,6)  battle=0  party=0
2026-06-06 23:11:53,046 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.DIALOGUE
2026-06-06 23:11:53,046 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:11:53,729 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.DIALOGUE
2026-06-06 23:11:53,729 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:11:54,410 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.DIALOGUE
2026-06-06 23:11:54,410 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:11:55,095 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.DIALOGUE
2026-06-06 23:11:55,095 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:11:55,776 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.DIALOGUE
2026-06-06 23:11:55,776 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:11:56,477 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.DIALOGUE
2026-06-06 23:11:56,478 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:11:57,175 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.DIALOGUE
2026-06-06 23:11:57,175 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:11:57,862 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.DIALOGUE
2026-06-06 23:11:57,862 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:11:58,543 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.DIALOGUE
2026-06-06 23:11:58,543 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:11:59,227 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.DIALOGUE
2026-06-06 23:11:59,228 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:11:59,911 | INFO | agent.phase_manager | [RAM] map=26  pos=(3,6)  battle=0  party=0
2026-06-06 23:11:59,911 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.DIALOGUE
2026-06-06 23:11:59,912 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:12:00,599 | INFO | agent.phase_manager | PHASE TRANSITION: GamePhase.DIALOGUE -> GamePhase.NAME_SELECTION
2026-06-06 23:12:00,599 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 23:12:00,599 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:12:01,280 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 23:12:01,281 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:12:01,980 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 23:12:01,981 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:12:02,661 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 23:12:02,662 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:12:03,363 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 23:12:03,363 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:12:04,059 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 23:12:04,059 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:12:04,740 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 23:12:04,740 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:12:05,421 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 23:12:05,422 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:12:06,102 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 23:12:06,103 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:12:06,794 | INFO | agent.phase_manager | [RAM] map=26  pos=(3,6)  battle=0  party=0
2026-06-06 23:12:06,794 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 23:12:06,794 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:12:07,475 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 23:12:07,475 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:12:08,174 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 23:12:08,174 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:12:08,855 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 23:12:08,855 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:12:09,536 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 23:12:09,536 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:12:10,217 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 23:12:10,217 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:12:10,914 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 23:12:10,914 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:12:11,595 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 23:12:11,595 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:12:12,276 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 23:12:12,276 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:12:12,963 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 23:12:12,963 | INFO | agent.startup_sequence | Dialogue progression -> A
